Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682752443.1768963,0,0,34.6,0.8,0.0,0.2
1682752450.6042104,0,0,36.0,0.8,0.4,0.0
1682752457.941915,0,0,34.4,0.6,0.2,0.0
1682752465.4573767,0,0,33.6,0.4,0.4,0.0
1682752473.2372932,0,0,35.4,1.0,0.2,0.0
1682752480.7083902,0,0,37.2,1.2,0.4,0.0
1682752488.2265415,0,0,40.0,1.2,0.4,0.0
1682752495.6058037,0,0,29.8,0.2,0.0,0.0
1682752503.2693915,0,0,36.8,1.2,0.2,0.0
1682752510.7970755,0,0,34.6,1.0,0.6,0.0
1682752518.2064228,0,0,35.4,0.4,0.2,0.0
1682752525.7297823,0,0,40.4,1.2,0.2,0.0
1682752533.5855258,0,0,33.8,0.8,0.2,0.0
1682752541.142851,0,0,33.2,0.4,0.0,0.0
1682752548.686719,0,0,37.8,1.6,0.6,0.0
1682752556.2549253,0,0,34.2,0.8,0.4,0.0
1682752564.0115337,0,0,34.8,1.0,0.2,0.2
1682752571.6032374,0,0,34.6,0.6,0.2,0.0
1682752579.113272,0,0,27.2,1.0,0.8,0.0
1682752586.6512356,0,0,33.6,0.8,0.2,0.0
1682752594.7097797,0,0,36.2,0.4,0.0,0.0
1682752602.2512684,0,0,34.0,0.6,0.4,0.0
1682752609.9417481,0,0,32.6,1.0,0.2,0.0
1682752617.4943125,0,0,36.2,1.6,0.0,0.0
1682752625.314275,0,0,36.4,1.6,0.0,0.0
1682752633.0146964,0,0,33.2,0.8,0.4,0.0
1682752640.6205602,0,0,33.2,0.4,0.2,0.2
1682752648.3431447,0,0,35.4,1.0,0.0,0.0
1682752656.3779564,0,0,42.8,0.8,0.2,0.0
1682752664.0870392,0,0,40.2,1.2,0.0,0.0
1682752671.8160143,0,0,35.6,0.4,0.0,0.2
1682752679.536567,0,0,38.0,0.6,0.2,0.0
1682752687.5344005,0,0,38.0,1.2,0.4,0.0
1682752695.2988613,0,0,34.0,0.6,0.2,0.2
1682752702.9863513,0,0,34.2,0.4,0.2,0.2
1682752710.8547149,0,0,36.2,0.8,0.2,0.0
1682752718.7827263,0,0,34.2,0.6,0.2,0.0
1682752726.6476343,0,0,35.8,0.8,0.0,0.0
1682752734.3625298,0,0,38.4,2.0,0.0,0.0
1682752742.4722455,0,0,36.2,1.0,0.4,0.0
1682752750.3254566,0,0,34.0,0.8,0.8,0.0
1682752758.1920147,0,0,36.4,1.0,0.0,0.0
1682752766.0786405,0,0,34.0,0.2,0.0,0.0
1682752774.0668368,0,0,40.4,0.4,0.6,0.2
1682752782.0024955,0,0,34.0,0.8,0.4,0.0
1682752789.7998574,0,0,37.2,0.6,0.2,0.0
1682752797.9291275,0,0,35.8,1.0,0.2,0.4
1682752805.8618827,0,0,37.4,0.8,0.6,0.2
1682752813.8081179,0,0,33.4,0.4,0.2,0.0
1682752821.7544446,0,0,33.6,0.6,0.0,0.0
