Epoch time,Latitude,Longitude,Radiation (cps),Radiation Bi (cps),Radiation K (cps),Radiation Tl (cps)
1682724719.4469485,0,0,15.4,0.4,0.4,0.0
1682724726.2395022,0,0,16.0,0.0,0.0,0.0
1682724732.7443922,0,0,17.4,0.6,0.0,0.2
1682724739.252081,0,0,14.8,0.6,0.0,0.0
1682724745.7748165,0,0,16.2,0.2,0.0,0.0
1682724752.4095616,0,0,15.2,1.2,0.0,0.0
1682724759.0402904,0,0,18.2,0.0,0.2,0.0
1682724765.6411276,0,0,13.4,0.8,0.4,0.2
1682724772.397183,0,0,13.2,0.4,0.4,0.0
1682724778.9792206,0,0,16.0,0.4,0.4,0.0
1682724785.665216,0,0,17.6,0.2,0.2,0.0
1682724792.357561,0,0,18.0,0.6,0.0,0.0
1682724799.0449748,0,0,15.6,0.2,0.0,0.0
1682724805.6531265,0,0,15.8,0.2,0.4,0.0
1682724812.4573665,0,0,19.2,0.4,0.0,0.0
1682724819.2005973,0,0,15.6,0.8,0.4,0.0
1682724825.9803362,0,0,15.8,0.0,0.0,0.0
1682724832.6510098,0,0,15.0,0.4,0.0,0.0
1682724839.323467,0,0,16.4,0.4,0.0,0.0
1682724845.9983125,0,0,17.0,0.8,0.0,0.0
1682724852.9984035,0,0,16.0,0.2,0.0,0.0
1682724859.816363,0,0,16.2,0.0,0.0,0.0
1682724866.5397403,0,0,15.6,0.4,0.2,0.0
1682724873.2666976,0,0,17.2,0.6,0.2,0.0
1682724880.0798283,0,0,16.0,0.6,0.2,0.2
1682724886.9280667,0,0,15.0,0.6,0.0,0.0
1682724893.9222672,0,0,15.8,0.0,0.0,0.0
1682724900.6923316,0,0,18.8,0.2,0.2,0.0
1682724907.4850569,0,0,14.0,0.0,0.0,0.0
1682724914.4323192,0,0,18.8,0.8,0.2,0.0
1682724921.3186476,0,0,19.4,0.4,0.6,0.2
1682724928.117773,0,0,17.0,0.6,0.0,0.0
1682724935.1888804,0,0,21.0,1.0,0.0,0.0
1682724942.1240015,0,0,16.8,0.0,0.2,0.0
1682724949.083662,0,0,13.4,0.2,0.0,0.0
1682724955.9382854,0,0,17.8,0.6,0.2,0.0
1682724962.8940272,0,0,16.0,0.0,0.4,0.0
1682724969.8600583,0,0,14.6,0.8,0.2,0.0
1682724977.0388017,0,0,15.6,0.2,0.2,0.0
1682724983.9474978,0,0,17.6,1.0,0.2,0.0
1682724991.0836787,0,0,12.6,0.0,0.2,0.2
1682724998.1315799,0,0,12.8,0.2,0.0,0.0
1682725005.0670035,0,0,15.8,0.6,0.0,0.0
1682725012.2002099,0,0,17.6,0.4,0.2,0.0
1682725019.2579265,0,0,16.8,1.0,0.2,0.0
1682725026.3314106,0,0,16.4,0.2,0.0,0.0
1682725033.313088,0,0,16.0,0.2,0.0,0.0
1682725040.3033502,0,0,15.6,0.0,0.4,0.0
1682725047.6446676,0,0,15.4,0.2,0.0,0.0
1682725054.7371097,0,0,17.2,0.2,0.4,0.0
1682725061.8260856,0,0,18.8,0.6,0.2,0.0
1682725068.840552,0,0,16.6,0.0,0.4,0.0
1682725076.085915,0,0,17.8,0.6,0.2,0.0
1682725083.336554,0,0,16.6,0.8,0.2,0.0
1682725090.40212,0,0,15.8,0.0,0.8,0.0
1682725097.6097689,0,0,20.2,0.6,0.0,0.0
1682725104.7356546,0,0,18.2,0.4,0.2,0.0
1682725111.8414357,0,0,16.8,0.8,0.0,0.0
1682725119.3115757,0,0,20.2,0.0,0.2,0.0
1682725126.5267205,0,0,17.2,0.4,0.4,0.0
1682725133.6672957,0,0,15.2,0.2,0.0,0.0
1682725140.851246,0,0,17.2,0.4,0.0,0.0
1682725148.3676436,0,0,14.4,0.2,0.0,0.2
1682725155.7790177,0,0,17.2,0.4,0.2,0.0
1682725162.9627438,0,0,15.4,0.0,0.0,0.0
1682725170.4616272,0,0,17.8,0.8,0.2,0.0
1682725177.6627398,0,0,14.6,0.2,0.0,0.0
1682725185.0687697,0,0,15.8,0.6,0.4,0.2
1682725192.4536994,0,0,14.6,0.6,0.0,0.0
1682725199.6730642,0,0,13.8,0.2,0.0,0.0
1682725207.0376492,0,0,13.4,0.4,0.0,0.0
1682725214.4067552,0,0,18.2,0.2,0.0,0.0
1682725221.9030242,0,0,15.2,0.6,0.0,0.0
1682725229.2989025,0,0,21.6,0.4,0.2,0.0
1682725236.685597,0,0,16.2,0.2,0.2,0.0
1682725244.0039928,0,0,13.0,0.6,0.4,0.0
1682725251.4929678,0,0,18.2,1.0,0.0,0.0
1682725258.97881,0,0,18.8,0.8,0.0,0.0
1682725266.31511,0,0,12.4,0.0,0.0,0.0
1682725273.705218,0,0,14.8,0.0,0.2,0.0
