,time,temp,gas,humidity,pressure,altitude,PM 1.0,PM 2.5,PM10
151,1676679970.7447276,26.233515625,250890,9.523178502439839,1006.4657351976715,56.63737396227129,0,1,1
152,1676679971.9361036,26.2628125,247891,9.399217022440206,1006.4604916308781,56.68126845387187,0,1,1
153,1676679973.1272068,26.303828125,248821,9.323690978323242,1006.4549102198056,56.72799128165141,0,1,1
154,1676679974.317976,26.348359375,248448,9.262690878717121,1006.444448891458,56.81556519273016,0,1,1
155,1676679975.5093427,26.39171875,250701,9.172932025710884,1006.4479710901863,56.78608006722977,0,1,1
156,1676679976.7000508,26.4450390625,251080,9.083525022350383,1006.4500466829344,56.76870484806429,0,1,1
157,1676679977.891592,26.5008984375,251270,8.994245610567681,1006.4527127844235,56.74638639981157,0,1,1
158,1676679979.0826983,26.5571484375,251842,8.914589670239257,1006.438326494605,56.86681736611934,0,1,1
159,1676679980.2729442,26.611640625,255724,8.811039227067177,1006.4422717026184,56.83379097676792,0,1,1
160,1676679981.46434,26.65578125,254352,8.71681545847238,1006.4470169096442,56.79406772100647,0,1,1
161,1676679982.6553435,26.7003125,253769,8.627436799105299,1006.4506225129281,56.76388446039873,0,1,1
162,1676679983.846334,26.7407421875,256714,8.547531907151237,1006.4546099301973,56.730505056869774,0,1,1
163,1676679985.0374277,26.7846875,258312,8.448724349980592,1006.4607813784728,56.67884293909923,0,1,1
164,1676679986.2282794,26.8395703125,259525,8.29797519515782,1006.4600056570104,56.68533660554179,0,1,1
165,1676679987.4197762,26.901484375,259525,8.20459003865508,1006.4565212418142,56.714505153659964,0,1,1
166,1676679988.611289,26.96203125,258112,8.13021506145104,1006.4755533662568,56.55518545881738,0,1,1
167,1676679989.8020854,27.0184765625,259119,8.074745788378433,1006.4772797739789,56.540733658880306,0,1,1
168,1676679990.9934464,27.0690625,259931,8.019136271799168,1006.4818327016267,56.50262108996527,0,1,1
169,1676679992.1849105,27.117890625,260544,7.935047178747198,1006.4799741946094,56.5181786400726,0,1,1
170,1676679993.3763723,27.158125,261365,7.864998218005969,1006.4782646927541,56.53248888947788,0,1,1
171,1676679994.5672572,27.190546875,264069,7.7663765492689825,1006.4762117712323,56.54967393280458,0,1,1
172,1676679995.7583551,27.215546875,265974,7.672377772913558,1006.4744548943911,56.56438080327241,0,1,1
173,1676679996.9496722,27.2321484375,266615,7.592422798241148,1006.4696372149147,56.6047098540821,0,1,1
174,1676679998.1411943,27.24640625,266187,7.517189754452971,1006.4680797865886,56.61774720276436,0,1,1
175,1676679999.3320196,27.2477734375,267691,7.446411301623443,1006.4756141196834,56.55467689010476,0,1,1
176,1676680000.5228767,27.24484375,268340,7.385010774158569,1006.4726134910791,56.57979526975881,0,1,1
177,1676680001.713738,27.233515625,270087,7.318734217532938,1006.4771714723009,56.54164025420577,0,1,1
178,1676680002.9052784,27.2227734375,267475,7.2949149313977735,1006.4720665436254,56.58437379486446,0,1,1
